BI00B32CJ    @TTQ203B       20220318181E48027ZZ              CAVSAS-S 0.5X2 GY/P      CCN000002100000002100FN00000000020220301000002100NNE   20220219172405    1W    00000030000002561000000000032CJ    QNYHVQN 000000000000UL123001
BI00B32CJ    @TTQ203B       20220318181E48029ZZ              CAVSAS-S 0.5X4 GY        CCN000002200000002200FN00000000020220301000002200NNE   20220219172405    1W    00000020000003995000000000032CJ    QNYHVQN 000000000000UL123002
BI00B32CJ    @TTQ203C       20220318181E48027ZZ              CAVSAS-S 0.5X2 GY/P      CCN000001800000001800FN00000000020220301000001800NNE   20220219172407    1W    00000030000002561000000000032CJ    QNYHVQN 000000000000UM123001
BI00B32CJ    @TTQ203C       20220318181E48029ZZ              CAVSAS-S 0.5X4 GY        CCN000001600000001600FN00000000020220301000001600NNE   20220219172407    1W    00000020000003995000000000032CJ    QNYHVQN 000000000000UM123002
BI00B32CJ    TTQ204A        2022032518000004530              AV 8 B                   CCN000001400000001400FN00000000020220401000001400NNE   20220219172410    1W    00000010000010466200000000032CJ    QNYHVQN 000000000000UO223002
BI00B32CJ    @TTQ204A       20220325181B32012ZZ              AVSSCS 0.3FX2 DGY/BR     CCN000000350000000350FN00000000020220401000000350NNE   20220219172409    1W    00000035000002276000000000032CJ    QNYHVQN 000000000000UO223001
BI00B32DE    TT204A         20220310180D0204150              AVSSH 1.25F R            CCN000006400000006400FN00000000020220401000006400NNE   20220219173734    1W    00000080000001458000000000032DE    TVYEV-TV000000000000VY422001
BI00B32DE    @TT204A        20220317181F21027ZZ              AVSSHCS-S 1.25FX2 B      CCN000005600000005600FN00000000020220401000005600NNE   20220219173729    1W    00000020000004267300000000032DE    TVYEV-TV000000000000VR123001
BI00B32DE    @TT204A        20220317181F21031ZZ              AVSSHCS-S 1.25FX2 B/P    CCN000000200000000200FN00000000020220401000000200NNE   20220219173729    1W    00000020000004267300000000032DE    TVYEV-TV000000000000VR123002
BI00B32DE    TT204B         2022031718007703960              AVSS 0.5F G              CCN000003000000003000FN00000000020220401000003000NNE   20220219173735    1W    00000150000000674000000000032DE    TVYEV-TV000000000000VS123006
BI00B32DE    TT204B         2022031718007703941              AVSS 0.5F GY             CCN000001500000001500FN00000000020220401000001500NNE   20220219173735    1W    00000150000000674000000000032DE    TVYEV-TV000000000000VS123007
BI00B32DE    TT204B         2022031718007703990              AVSS 0.5F L              CCN000001500000001500FN00000000020220401000001500NNE   20220219173735    1W    00000150000000674000000000032DE    TVYEV-TV000000000000VS123008
BI00B32DE    TT204B         20220317180D0204043              AVSSH 0.75F W/B          CCN000005000000005000FN00000000020220401000005000NNE   20220219173735    1W    00000100000000934000000000032DE    TVYEV-TV000000000000VS123003
BI00B32DE    TT204B         20220317180D0204130              AVSSH 1.25F B            CCN000006400000006400FN00000000020220401000006400NNE   20220219173735    1W    00000080000001458000000000032DE    TVYEV-TV000000000000VS123004
BI00B32DE    TT204B         20220317180D0204180              AVSSH 1.25F BR           CCN000004800000004800FN00000000020220401000004800NNE   20220219173735    1W    00000080000001458000000000032DE    TVYEV-TV000000000000VS123005
BI00B32DE    @TT204B        20220317181F21009ZZ              AVSSHCS-S 0.5FX2 B       CCN000001800000001800FN00000000020220401000001800NNE   20220219173730    1W    00000030000002531400000000032DE    TVYEV-TV000000000000VS123001
BI00B32DE    @TT204B        20220317181F21016ZZ              AVSSHCS-S 0.5FX2 B/BR    CCN000001800000001800FN00000000020220401000001800NNE   20220219173730    1W    00000030000002531400000000032DE    TVYEV-TV000000000000VS123002
BI00B32DE    TT204C         2022032418007704152              AVSS 1.25F P             CCN000000800000000800FN00000000020220401000000800NNE   20220219173740    1W    00000080000001389000000000032DE    TVYEV-TV000000000000VX223014
BI00B32DE    TT204C         20220324180D0203930              AVSSH 0.5F B             CCN000010500000010500FN00000000020220401000010500NNE   20220219173740    1W    00000150000000689000000000032DE    TVYEV-TV000000000000VX223006
BI00B32DE    TT204C         20220324180D0203961              AVSSH 0.5F LG            CCN000009000000009000FN00000000020220401000009000NNE   20220219173740    1W    00000150000000689000000000032DE    TVYEV-TV000000000000VX223007
BI00B32DE    TT204C         20220324180D0203992              AVSSH 0.5F V             CCN000001500000001500FN00000000020220401000001500NNE   20220219173740    1W    00000150000000689000000000032DE    TVYEV-TV000000000000VX223008
BI00B32DE    TT204C         20220324180D0203940              AVSSH 0.5F W             CCN000001500000001500FN00000000020220401000001500NNE   20220219173740    1W    00000150000000689000000000032DE    TVYEV-TV000000000000VX223009
BI00B32DE    TT204C         20220324180D0204130              AVSSH 1.25F B            CCN000005600000005600FN00000000020220401000005600NNE   20220219173740    1W    00000080000001458000000000032DE    TVYEV-TV000000000000VX223010
BI00B32DE    TT204C         20220324180D0204180              AVSSH 1.25F BR           CCN000004000000004000FN00000000020220401000004000NNE   20220219173740    1W    00000080000001458000000000032DE    TVYEV-TV000000000000VX223011
BI00B32DE    TT204C         20220324180D0204190              AVSSH 1.25F L            CCN000004800000004800FN00000000020220401000004800NNE   20220219173740    1W    00000080000001458000000000032DE    TVYEV-TV000000000000VX223012
BI00B32DE    TT204C         20220324180D0204195              AVSSH 1.25F L/R          CCN000000800000000800FN00000000020220401000000800NNE   20220219173740    1W    00000080000001458000000000032DE    TVYEV-TV000000000000VX223013
BI00B32DE    @TT204C        20220324181F21009ZZ              AVSSHCS-S 0.5FX2 B       CCN000003000000003000FN00000000020220401000003000NNE   20220219173731    1W    00000030000002531400000000032DE    TVYEV-TV000000000000VX223001
BI00B32DE    @TT204C        20220324181F21014ZZ              AVSSHCS-S 0.5FX2 B/L     CCN000002400000002400FN00000000020220401000002400NNE   20220219173731    1W    00000030000002531400000000032DE    TVYEV-TV000000000000VX223003
BI00B32DE    @TT204C        20220324181F21016ZZ              AVSSHCS-S 0.5FX2 B/BR    CCN000002100000002100FN00000000020220401000002100NNE   20220219173731    1W    00000030000002531400000000032DE    TVYEV-TV000000000000VX223002
BI00B32DE    @TT204C        20220324181F21028ZZ              AVSSHCS-S 1.25FX2 B/R    CCN000000600000000600FN00000000020220401000000600NNE   20220219173731    1W    00000020000004267300000000032DE    TVYEV-TV000000000000VX223005
BI00B32DE    @TT204C        20220324181F21031ZZ              AVSSHCS-S 1.25FX2 B/P    CCN000000200000000200FN00000000020220401000000200NNE   20220219173731    1W    00000020000004267300000000032DE    TVYEV-TV000000000000VX223004
BI00B32D1    DFTW2220       2022032418000004534              AV 8 B/W                 CCN000000600000000600FN00000000020220501000000600NNE   20220219175328    1W    00000010000010466200000000032D1    TOYOT-K 000000000000KO223050
BI00B32D1    DFTW2220       2022032418000004535              AV 8 B/R                 CCN000001300000001300FN00000000020220501000001300NNE   20220219175328    1W    00000010000010466200000000032D1    TOYOT-K 000000000000KO223049
BI00B32D1    DFTW2220       2022032418000004540              AV 8 W                   CCN000001000000001000FN00000000020220501000001000NNE   20220219175328    1W    00000010000010466200000000032D1    TOYOT-K 000000000000KO223052
BI00B32D1    DFTW2220       2022032418000004543              AV 8 W/B                 CCN000000200000000200FN00000000020220501000000200NNE   20220219175328    1W    00000010000010466200000000032D1    TOYOT-K 000000000000KO223053
BI00B32D1    DFTW2220       2022032418000004550              AV 8 R                   CCN000001400000001400FN00000000020220501000001400NNE   20220219175328    1W    00000010000010466200000000032D1    TOYOT-K 000000000000KO223051
BI00B32D1    @DFTW2220      20220324181AD2002ZZ              CIVUSAS-S 0.35X2 B       CCN000000900000000900FN00000000020220501000000900NNE   20220219175325    1W    00000045000001713700000000032D1    TOYOT-K 000000000000KO223023
BI00B32D1    @DFTW2220      20220324181AD2003ZZ              CIVUSAS-S 0.35X3 B       CCN000001750000001750FN00000000020220501000001750NNE   20220219175325    1W    00000035000002172100000000032D1    TOYOT-K 000000000000KO223024
BI00B32D1    @DFTW2220      20220324181AD2004ZZ              CIVUSAS-S 0.35X4 B       CCN000003900000003900FN00000000020220501000003900NNE   20220219175325    1W    00000030000002799900000000032D1    TOYOT-K 000000000000KO223025
BI00B32D1    @DFTW2220      20220324181E48031ZZ              CAVSAS-S 0.3X2 GY        CCN000001750000001750FN00000000020220501000001750NNE   20220219175325    1W    00000035000002008700000000032D1    TOYOT-K 000000000000KO223026
BI00B32D1    @DFTW2220      20220324181E48037ZZ              CAVSAS-S 0.3X4 GY        CCN000001500000001500FN00000000020220501000001500NNE   20220219175325    1W    00000025000003262000000000032D1    TOYOT-K 000000000000KO223028
BI00B32D1    @DFTW2220      20220324181E48041ZZ              CAVSAS-S 0.3X2 GY/R      CCN000003500000003500FN00000000020220501000003500NNE   20220219175325    1W    00000035000002008700000000032D1    TOYOT-K 000000000000KO223027
BI00B32D1    @DFTW2220      20220324181E50002ZZ              AVSSCS-S 0.3FX2 DGY/G    CCN000001750000001750FN00000000020220501000001750NNE   20220219175325    1W    00000035000002165000000000032D1    TOYOT-K 000000000000KO223033
BI00B32D1    @DFTW2220      20220324181E50004ZZ              AVSSCS-S 0.5FX1 DGY      CCN000000800000000800FN00000000020220501000000800NNE   20220219175325    1W    00000040000001909700000000032D1    TOYOT-K 000000000000KO223029
BI00B32D1    @DFTW2220      20220324181E50005ZZ              AVSSCS-S 0.5FX1 DGY/W    CCN000000400000000400FN00000000020220501000000400NNE   20220219175325    1W    00000040000001909700000000032D1    TOYOT-K 000000000000KO223031
BI00B32D1    @DFTW2220      20220324181E50007ZZ              AVSSCS-S 0.5FX1 DGY/L    CCN000000400000000400FN00000000020220501000000400NNE   20220219175325    1W    00000040000001909700000000032D1    TOYOT-K 000000000000KO223030
BI00B32D1    @DFTW2220      20220324181E50020ZZ              AVSSCS-S 0.3FX2 DGY/R    CCN000001050000001050FN00000000020220501000001050NNE   20220219175325    1W    00000035000002165000000000032D1    TOYOT-K 000000000000KO223035
BI00B32D1    @DFTW2220      20220324181E50021ZZ              AVSSCS-S 0.3FX2 DGY/P    CCN000001050000001050FN00000000020220501000001050NNE   20220219175325    1W    00000035000002165000000000032D1    TOYOT-K 000000000000KO223034
BI00B32D1    @DFTW2220      20220324181E50036ZZ              AVSSCS-S 0.3FX2 DGY      CCN000001400000001400FN00000000020220501000001400NNE   20220219175325    1W    00000035000002165000000000032D1    TOYOT-K 000000000000KO223032
BI00B32D2    DGTW2220       2022032418000004543              AV 8 W/B                 CCN000008200000008200FN00000000020220501000008200NNE   20220219175052    1W    00000010000010466200000000032D2    TGYOT-G 000000000000KR223015
BI00B32D2    @DGTW2220      20220324181AD2003ZZ              CIVUSAS-S 0.35X3 B       CCN000008400000008400FN00000000020220501000008400NNE   20220219175050    1W    00000035000002172100000000032D2    TGYOT-G 000000000000KR223009
BI00B32D2    @DGTW2220      20220324181E48037ZZ              CAVSAS-S 0.3X4 GY        CCN000000250000000250FN00000000020220501000000250NNE   20220219175050    1W    00000025000003262000000000032D2    TGYOT-G 000000000000KR223010
BI00B32D2    @DGTW2220      20220324181E50016ZZ              AVSSCS-S 0.5FX2 DGY/R    CCN000000600000000600FN00000000020220501000000600NNE   20220219175050    1W    00000030000003096000000000032D2    TGYOT-G 000000000000KR223011
BI00B32D2    @DGTW2220      20220324181F21014ZZ              AVSSHCS-S 0.5FX2 B/L     CCN000001200000001200FN00000000020220501000001200NNE   20220219175050    1W    00000030000002531400000000032D2    TGYOT-G 000000000000KR223013
BI00B32D2    @DGTW2220      20220324181F21016ZZ              AVSSHCS-S 0.5FX2 B/BR    CCN000000600000000600FN00000000020220501000000600NNE   20220219175050    1W    00000030000002531400000000032D2    TGYOT-G 000000000000KR223012
BI00B32D2    @DGTW2220      20220324181F21031ZZ              AVSSHCS-S 1.25FX2 B/P    CCN000000600000000600FN00000000020220501000000600NNE   20220219175050    1W    00000020000004267300000000032D2    TGYOT-G 000000000000KR223014
BI00B32E2    @WY204B        20220302181B09116K3              CAVSAS 0.3X2 GY/P        CCN000002450000002450FN00000000020220401000002450NNE   20220219171700    1W    00000035000002254000000000032E2    SPYSE   000000000000KY322001
BI00B32G2    @SA2203BJMW    20220309181B0910241              CAVSAS 0.5X2 GY          CCN000000300000000300FN00000000020220301000000300NNE   20220219185141    1W    00000030000002680000000000032G2    AISUAI  000000000000IV422001
BI00B32H0    TT2204CVMW     20220315180D0204143              AVSSH 1.25F W/B          CCN000000800000000800FN00000000020220401000000800NNE   20220219185441    1W    00000080000001458000000000032H0    TTTJY   000000000000NL123001
BI00B32H2    TAW204A        2022031118007704130              AVSS 1.25F B             CCN000000800000000800FN00000000020220401000000800NNE   20220219174723    1W    00000080000001389000000000032H2    HVYHV   000000000000UJ422003
BI00B32H2    TAW204A        20220311180D0203930              AVSSH 0.5F B             CCN000004500000004500FN00000000020220401000004500NNE   20220219174723    1W    00000150000000689000000000032H2    HVYHV   000000000000UJ422001
BI00B32H2    TAW204A        20220311180D0204143              AVSSH 1.25F W/B          CCN000000800000000800FN00000000020220401000000800NNE   20220219174723    1W    00000080000001458000000000032H2    HVYHV   000000000000UJ422002
BI00B32H2    @TAW204A       20220318181E48018ZZ              CAVSAS-S 0.5X2 GY/SB     CCN000000900000000900FN00000000020220401000000900NNE   20220219174722    1W    00000030000002561000000000032H2    HVYHV   000000000000UA123002
BI00B32H2    @TAW204A       20220318181E48022ZZ              CAVSAS-S 0.5X2 GY        CCN000000900000000900FN00000000020220401000000900NNE   20220219174722    1W    00000030000002561000000000032H2    HVYHV   000000000000UA123001
BI00B32H2    TAW204B        20220311180D0203930              AVSSH 0.5F B             CCN000003000000003000FN00000000020220401000003000NNE   20220219174724    1W    00000150000000689000000000032H2    HVYHV   000000000000UK422001
BI00B32H2    @TAW204B       20220318181E48018ZZ              CAVSAS-S 0.5X2 GY/SB     CCN000000900000000900FN00000000020220401000000900NNE   20220219174723    1W    00000030000002561000000000032H2    HVYHV   000000000000UB123002
BI00B32H2    @TAW204B       20220318181E48022ZZ              CAVSAS-S 0.5X2 GY        CCN000000900000000900FN00000000020220401000000900NNE   20220219174723    1W    00000030000002561000000000032H2    HVYHV   000000000000UB123001
BI00B32J1    @391610        20220314181E48012ZZ              CAVSAS-S 0.3X1 GY        CCN000002000000002000FN00000000020220301000002000NNE   20220219172053    1W    00000050000001529500000000032J1    UKYEL-BL000000000000KG123001
BI00B32J1    @391610        20220314181E48013ZZ              CAVSAS-S 0.3X3 GY        CCN000000250000000250FN00000000020220301000000250NNE   20220219172053    1W    00000025000002778200000000032J1    UKYEL-BL000000000000KG123006
BI00B32J1    @391610        20220314181E48022ZZ              CAVSAS-S 0.5X2 GY        CCN000019800000019800FN00000000020220301000019800NNE   20220219172053    1W    00000030000002561000000000032J1    UKYEL-BL000000000000KG123002
BI00B32J1    @391610        20220314181E48029ZZ              CAVSAS-S 0.5X4 GY        CCN000003600000003600FN00000000020220301000003600NNE   20220219172053    1W    00000020000003995000000000032J1    UKYEL-BL000000000000KG123003
BI00B32J1    @391610        20220314181E48031ZZ              CAVSAS-S 0.3X2 GY        CCN000003500000003500FN00000000020220301000003500NNE   20220219172053    1W    00000035000002008700000000032J1    UKYEL-BL000000000000KG123005
BI00B32J1    @391610        20220314181E48065ZZ              CAVSAS-S 0.5X4 GY/W      CCN000001800000001800FN00000000020220301000001800NNE   20220219172053    1W    00000020000003995000000000032J1    UKYEL-BL000000000000KG123004
BI00B32M3    SM2203B MW     20220310180D0204092              AVSSH 0.75F V            CCN000001000000001000FN00000000020220301000001000NNE   20220219185308    1W    00000100000000934000000000032M3    SASAMI  000000000000QL422002
BI00B32N1    @NST2116E      20220310181D6910239              AVSSHCS 0.5FX2 B/L       CCN000016800000016800FN00000000020220201000016800NNE   20220219141420    1W    00000030000002385000000000032N1    TAYIPL  000000000000XO422001
BI00B32Q8    @EW2204BDMW    20220316181AD2017ZZ              CIVUSAS-S 0.22X3 B       CCN000002580000002580FN00000000020220401000002580NNE   20220219190059    1W    00000043000001678200000000032Q8    EMEMI   000000000000ML123001
BI00B32Q8    EW2204BNMW     2022031618007703791              AVSS 0.3F SB             CCN000066000000066000FN00000000020220401000066000NNE   20220219190100    1W    00000200000000496000000000032Q8    EMEMI   000000000000MO123001
BI00B32Q8    EW2204E MW     2022032318009604443              AVS 5 W/B                CCN000002600000002600FN00000000020220401000002600NNE   20220219190101    1W    00000020000005981000000000032Q8    EMEMI   000000000000MP223004
BI00B32Q8    EW2204E MW     20220323180D0204180              AVSSH 1.25F BR           CCN000014400000014400FN00000000020220401000014400NNE   20220219190101    1W    00000080000001458000000000032Q8    EMEMI   000000000000MP223001
BI00B32Q8    EW2204E MW     20220323180D0204160              AVSSH 1.25F G            CCN000122400000122400FN00000000020220401000122400NNE   20220219190101    1W    00000080000001458000000000032Q8    EMEMI   000000000000MP223002
BI00B32Q8    EW2204E MW     20220323180D0204190              AVSSH 1.25F L            CCN000119200000119200FN00000000020220401000119200NNE   20220219190101    1W    00000080000001458000000000032Q8    EMEMI   000000000000MP223003
BI00B32Q8    EW2204E MW     202203231801R704190              CIVUS 1.25 L             CCN000005000000005000FN00000000020220401000005000NNE   20220219190101    1W    00000100000001228000000000032Q8    EMEMI   000000000000MP223005
BI00B32Q8    EW2204ETMW     2022032318007704192              AVSS 1.25F V             CCN000017600000017600FN00000000020220401000017600NNE   20220219190102    1W    00000080000001389000000000032Q8    EMEMI   000000000000MR223002
BI00B32Q8    EW2204ETMW     202203231801W00395U              IVSSH 0.5F BE            CCN000001800000001800FN00000000020220401000001800NNE   20220219190102    1W    00000180000000625000000000032Q8    EMEMI   000000000000MR223003
BI00B32Q8    EW2204ETMW     202203231801W003980              IVSSH 0.5F BR            CCN000021600000021600FN00000000020220401000021600NNE   20220219190102    1W    00000180000000625000000000032Q8    EMEMI   000000000000MR223004
BI00B32Q8    EW2204ETMW     202203231801W003941              IVSSH 0.5F GY            CCN000001800000001800FN00000000020220401000001800NNE   20220219190102    1W    00000180000000625000000000032Q8    EMEMI   000000000000MR223005
BI00B32Q8    EW22054 MW     2022042018000004590              AV 8 L                   CCN000001700000001700FN00000000020220501000001700NNM   20220219192038    1W    00000010000010466200000000032Q8    EMEMI   000000000000MI124030
BI00B32Q8    EW22051 MW     2022032318009604430              AVS 5 B                  CCN000000800000000800FN00000000020220501000000800NNM   20220219192038    1W    00000020000005981000000000032Q8    EMEMI   000000000000MI223016
BI00B32Q8    EW22052 MW     2022033018009604430              AVS 5 B                  CCN000023200000023200FN00000000020220501000023200NNM   20220219192038    1W    00000020000005981000000000032Q8    EMEMI   000000000000MI323029
BI00B32Q8    EW22053 MW     2022040618009604430              AVS 5 B                  CCN000023200000023200FN00000000020220501000023200NNM   20220219192038    1W    00000020000005981000000000032Q8    EMEMI   000000000000MI423042
BI00B32Q8    EW22054 MW     2022042018009604430              AVS 5 B                  CCN000024000000024000FN00000000020220501000024000NNM   20220219192038    1W    00000020000005981000000000032Q8    EMEMI   000000000000MI124050
BI00B32Q8    EW22051 MW     2022032318009604460              AVS 5 G                  CCN000008600000008600FN00000000020220501000008600NNM   20220219192038    1W    00000020000005981000000000032Q8    EMEMI   000000000000MI223017
BI00B32Q8    EW22052 MW     2022033018009604460              AVS 5 G                  CCN000006800000006800FN00000000020220501000006800NNM   20220219192038    1W    00000020000005981000000000032Q8    EMEMI   000000000000MI323030
BI00B32Q8    EW22053 MW     2022040618009604460              AVS 5 G                  CCN000007000000007000FN00000000020220501000007000NNM   20220219192038    1W    00000020000005981000000000032Q8    EMEMI   000000000000MI423043
BI00B32Q8    EW22054 MW     2022042018009604460              AVS 5 G                  CCN000007600000007600FN00000000020220501000007600NNM   20220219192038    1W    00000020000005981000000000032Q8    EMEMI   000000000000MI124051
BI00B32Q8    EW22051 MW     2022032318009604450              AVS 5 R                  CCN000029200000029200FN00000000020220501000029200NNM   20220219192038    1W    00000020000005981000000000032Q8    EMEMI   000000000000MI223018
BI00B32Q8    EW22052 MW     2022033018009604450              AVS 5 R                  CCN000011200000011200FN00000000020220501000011200NNM   20220219192038    1W    00000020000005981000000000032Q8    EMEMI   000000000000MI323031
BI00B32Q8    EW22053 MW     2022040618009604450              AVS 5 R                  CCN000011200000011200FN00000000020220501000011200NNM   20220219192038    1W    00000020000005981000000000032Q8    EMEMI   000000000000MI423044
BI00B32Q8    EW22054 MW     2022042018009604450              AVS 5 R                  CCN000012000000012000FN00000000020220501000012000NNM   20220219192038    1W    00000020000005981000000000032Q8    EMEMI   000000000000MI124052
BI00B32Q8    EW22054 MW     2022042018009604440              AVS 5 W                  CCN000001600000001600FN00000000020220501000001600NNM   20220219192038    1W    00000020000005981000000000032Q8    EMEMI   000000000000MI124053
BI00B32Q8    EW22052 MW     2022033018009604443              AVS 5 W/B                CCN000007400000007400FN00000000020220501000007400NNM   20220219192038    1W    00000020000005981000000000032Q8    EMEMI   000000000000MI323032
BI00B32Q8    EW22053 MW     2022040618009604443              AVS 5 W/B                CCN000010200000010200FN00000000020220501000010200NNM   20220219192038    1W    00000020000005981000000000032Q8    EMEMI   000000000000MI423045
BI00B32Q8    EW22054 MW     2022042018009604443              AVS 5 W/B                CCN000011000000011000FN00000000020220501000011000NNM   20220219192038    1W    00000020000005981000000000032Q8    EMEMI   000000000000MI124054
BI00B32Q8    EW22051 MW     2022032318007703730              AVSS 0.3F B              CCN000078000000078000FN00000000020220501000078000NNM   20220219192038    1W    00000200000000496000000000032Q8    EMEMI   000000000000MI223011
BI00B32Q8    EW22052 MW     2022033018007703730              AVSS 0.3F B              CCN000104000000104000FN00000000020220501000104000NNM   20220219192038    1W    00000200000000496000000000032Q8    EMEMI   000000000000MI323018
BI00B32Q8    EW22053 MW     2022040618007703730              AVSS 0.3F B              CCN000106000000106000FN00000000020220501000106000NNM   20220219192038    1W    00000200000000496000000000032Q8    EMEMI   000000000000MI423026
BI00B32Q8    EW22054 MW     2022042018007703730              AVSS 0.3F B              CCN000102000000102000FN00000000020220501000102000NNM   20220219192038    1W    00000200000000496000000000032Q8    EMEMI   000000000000MI124031
BI00B32Q8    EW22054 MW     2022042018007703780              AVSS 0.3F BR             CCN000088000000088000FN00000000020220501000088000NNM   20220219192038    1W    00000200000000496000000000032Q8    EMEMI   000000000000MI124032
BI00B32Q8    EW22051 MW     2022032318007703760              AVSS 0.3F G              CCN000056000000056000FN00000000020220501000056000NNM   20220219192038    1W    00000200000000496000000000032Q8    EMEMI   000000000000MI223012
BI00B32Q8    EW22052 MW     2022033018007703760              AVSS 0.3F G              CCN000074000000074000FN00000000020220501000074000NNM   20220219192038    1W    00000200000000496000000000032Q8    EMEMI   000000000000MI323019
BI00B32Q8    EW22053 MW     2022040618007703760              AVSS 0.3F G              CCN000072000000072000FN00000000020220501000072000NNM   20220219192038    1W    00000200000000496000000000032Q8    EMEMI   000000000000MI423027
BI00B32Q8    EW22054 MW     2022042018007703760              AVSS 0.3F G              CCN000076000000076000FN00000000020220501000076000NNM   20220219192038    1W    00000200000000496000000000032Q8    EMEMI   000000000000MI124033
BI00B32Q8    EW22054 MW     2022042018007703741              AVSS 0.3F GY             CCN000050000000050000FN00000000020220501000050000NNM   20220219192038    1W    00000200000000496000000000032Q8    EMEMI   000000000000MI124034
BI00B32Q8    EW22051 MW     2022032318007703790              AVSS 0.3F L              CCN000108000000108000FN00000000020220501000108000NNM   20220219192038    1W    00000200000000496000000000032Q8    EMEMI   000000000000MI223013
