BI00B1200    #7940TAP043    202201217158-6349                FRONT HOLDER             CCN000260000000260000FN00000000020210601000260000NNEM0020211203143802    2F0F  0000100000000068900000080621200    YCYC    005400370024
BI00B1200    O022B50223     202202107116-4111-02             TERMINAL                 CCN000022500000022500FN00000000020220301000022500NNE   20211203122653    4P0P  0000075000000052950000081771200    YCYC    006400630015
BI00B1200    Y022C50029     202202247174-1849-70             COVER                    CCN000025000000025000FN00000000020220301000025000NNM   20211203122653    1F0F  0000250000000062250000076191200    YCYC    005400370024
BI00B1200    Y022C50030     202202247298-1145-4W             SQUIB SUB ASS'Y          CCN000020000000020000FN00000000020220301000020000NNM   20211203122653    4N0N  0000100000000078790000094491200    YCYC    005400370024
BI00A1200    QA-21-C089     202112037289-0269                HOUSING SUB ASSEMBLY     PNN000011200000011200FY00001120020211201000000000NNE   20211203155919    1N0N  0000016000000100210000123451200    YCYC    005500360039
BI00A32AF    JTB112H        202112177297-2287-30             HOUSING MALE ASS'Y       CCN000001200000001200FN00000000020211201000001200NNED0120211203152333    4N0N  00000120000000473900000590032AF    HBYHVTB 005400370024
BI00B32AF    JTB2021        202201077017-1181-02             TERMINAL                 CCN000063000000063000FN00000000020220201000063000NNM   20211203145324    4P0P  00006300000001089900001266832AF    HBYHVTB 005100280028
BI00B32AF    JTB2024        202201287017-1181-02             TERMINAL                 CCN000063000000063000FN00000000020220201000063000NNM   20211203145324    4P0P  00006300000001089900001266832AF    HBYHVTB 005100280028
BI00B32AF    JTB2024        202201287017-1182-02             TERMINAL                 CCN000045000000045000FN00000000020220201000045000NNM   20211203145324    4P0P  00004500000001165500001318632AF    HBYHVTB 005100280028
BI00B32AF    JTB2025        202202047017-1182-02             TERMINAL                 CCN000135000000135000FN00000000020220201000135000NNM   20211203145324    4P0P  00004500000001165500001318632AF    HBYHVTB 005100280028
BI00B32AF    JTB2023        202201217114-1670-02             TERMINAL                 CCN000024000000024000FN00000000020220201000024000NNM   20211203145324    1P0P  00002400000000357600000645832AF    HBYHVTB 006400630015
BI00B32AF    JTB2024        202201287114-1670-02             TERMINAL                 CCN000024000000024000FN00000000020220201000024000NNM   20211203145324    1P0P  00002400000000357600000645832AF    HBYHVTB 006400630015
BI00B32AF    JTB2025        202202047114-1670-02             TERMINAL                 CCN000024000000024000FN00000000020220201000024000NNM   20211203145324    1P0P  00002400000000357600000645832AF    HBYHVTB 006400630015
BI00B32AF    JTB2025        202202047114-4231-02             TERMINAL                 CCN000036000000036000FN00000000020220201000036000NNM   20211203145324    4P0P  00001800000000554400000848032AF    HBYHVTB 006400630015
BI00B32AF    JTB2024        202201287114-4728-08             TERMINAL                 CCN000030000000030000FN00000000020220201000030000NNM   20211203145324    4P0P  00003000000000507000000801232AF    HBYHVTB 006400630015
BI00B32AF    JTB2025        202202047114-4728-08             TERMINAL                 CCN000030000000030000FN00000000020220201000030000NNM   20211203145324    4P0P  00003000000000507000000801232AF    HBYHVTB 006400630015
BI00B32AF    JTB2025        202202047114-5747-02             TERMINAL                 CCN000018000000018000FN00000000020220201000018000NNM   20211203145324    4P0P  00001800000000626400000920032AF    HBYHVTB 006400630015
BI00B32AF    JTB2025        202202047114-5748-02             TERMINAL                 CCN000060000000060000FN00000000020220201000060000NNM   20211203145324    4P0P  00001200000000444000000737632AF    HBYHVTB 006400630015
BI00B32AF    JTB2025        202202047116-1180                TERMINAL                 CCN000019500000019500FN00000000020220201000019500NNM   20211203145324    1P0P  00001950000000618200000903432AF    HBYHVTB 006400630015
BI00B32AF    JTB2024        202201287116-2891-02             TERMINAL                 CCN000015000000015000FN00000000020220201000015000NNM   20211203145324    4P0P  00001500000000982500001145932AF    HBYHVTB 005100280028
BI00B32AF    JTB2025        202202047116-2892-02             TERMINAL                 CCN000012000000012000FN00000000020220201000012000NNM   20211203145324    4P0P  00001200000000818400000981832AF    HBYHVTB 005100280028
BI00B32AF    JTB2025        202202047116-3153-08             TERMINAL                 CCN000027000000027000FN00000000020220201000027000NNM   20211203145324    4P0P  00002700000000461700000746932AF    HBYHVTB 006400630015
BI00B32AF    JTB2025        202202047116-3154-08             TERMINAL                 CCN000027000000027000FN00000000020220201000027000NNM   20211203145324    4P0P  00002700000000475200000760432AF    HBYHVTB 006400630015
BI00B32AF    JTB2024        202201287116-4025                TERMINAL                 CCN000016000000016000FN00000000020220201000016000NNM   20211203145324    4P0P  00001600000000644800000975132AF    HBYHVTB 006400630017
BI00B32AF    JTB2024        202201287116-4100-02             TERMINAL                 CCN000015000000015000FN00000000020220201000015000NNM   20211203145324    4P0P  00001500000000696000000990232AF    HBYHVTB 006400630015
BI00B32AF    JTB2024        202201287116-4111-02             TERMINAL                 CCN000007500000007500FN00000000020220201000007500NNM   20211203145324    4P0P  00000750000000529500000817732AF    HBYHVTB 006400630015
BI00B32AF    JTB2023        202201217116-4416-02             TERMINAL                 CCN000032000000032000FN00000000020220201000032000NNM   20211203145324    4P0P  00003200000000518400000847132AF    HBYHVTB 006400630017
BI00B32AF    JTB2024        202201287116-4416-02             TERMINAL                 CCN000064000000064000FN00000000020220201000064000NNM   20211203145324    4P0P  00003200000000518400000847132AF    HBYHVTB 006400630017
BI00B32AF    JTB2025        202202047116-4486-02             TERMINAL                 CCN000140000000140000FN00000000020220201000140000NNM   20211203145324    4P0P  00002800000000666400000995132AF    HBYHVTB 006400630017
BI00B32AF    JTB2024        202201287116-5044-02             TERMINAL                 CCN000048000000048000FN00000000020220201000048000NNM   20211203145324    4P0P  00001600000000641600000986332AF    HBYHVTB 006400630017
BI00B32AF    JTB2025        202202047116-5044-02             TERMINAL                 CCN000032000000032000FN00000000020220201000032000NNM   20211203145324    4P0P  00001600000000641600000986332AF    HBYHVTB 006400630017
BI00B32AF    JTB2025        202202047116-5097-02             TERMINAL                 CCN000022500000022500FN00000000020220201000022500NNM   20211203145324    4P0P  00002250000000531000000816232AF    HBYHVTB 006400630015
BI00B32AF    JTB2024        202201287116-5750-02             TERMINAL                 CCN000135000000135000FN00000000020220201000135000NNM   20211203145324    4P0P  00001500000000457500000742732AF    HBYHVTB 006400630015
BI00B32AF    JTB2025        202202047116-5750-02             TERMINAL                 CCN000135000000135000FN00000000020220201000135000NNM   20211203145324    4P0P  00001500000000457500000742732AF    HBYHVTB 006400630015
BI00B32AF    JTB2025        202202047116-5752-02             TERMINAL                 CCN000042000000042000FN00000000020220201000042000NNM   20211203145324    4P0P  00002100000000571200000856432AF    HBYHVTB 006400630015
BI00B32AF    JTB2025        202202047126-8855-02             TERMINAL                 CCN000006000000006000FN00000000020220201000006000NNM   20211203145324    4P0P  00000600000000510600000795832AF    HBYHVTB 006400630015
BI00B32AF    JTB2024        202201287158-3009-60             RUBBER STOPPER           CCN000060000000060000FN00000000020220201000060000NNM   20211203145324    1C0C  00002000000000338000000386232AF    HBYHVTB 002700430014
BI00B32AF    JTB2025        202202047158-3009-60             RUBBER STOPPER           CCN000060000000060000FN00000000020220201000060000NNM   20211203145324    1C0C  00002000000000338000000386232AF    HBYHVTB 002700430014
BI00B32AF    JTB2024        202201287158-3166-60             WIRE SEAL                CCN000040000000040000FN00000000020220201000040000NNM   20211203145324    1C0C  00004000000000104000000152432AF    HBYHVTB 002700430014
BI00B32AF    JTB2021        202201077158-3169-40             SEALING PLUG             CCN000040000000040000FN00000000020220201000040000NNM   20211203145324    1C0C  00004000000000156000000204132AF    HBYHVTB 004300260014
BI00B32AF    JTB2023        202201217158-3169-40             SEALING PLUG             CCN000080000000080000FN00000000020220201000080000NNM   20211203145324    1C0C  00004000000000156000000204132AF    HBYHVTB 004300260014
BI00B32AF    JTB2024        202201287158-3169-40             SEALING PLUG             CCN000040000000040000FN00000000020220201000040000NNM   20211203145324    1C0C  00004000000000156000000204132AF    HBYHVTB 004300260014
BI00B32AF    JTB2025        202202047158-3169-40             SEALING PLUG             CCN000040000000040000FN00000000020220201000040000NNM   20211203145324    1C0C  00004000000000156000000204132AF    HBYHVTB 004300260014
BI00B32AF    JTB2024        202201287196-1460-02             TERMINAL FEMALE          CCN000057000000057000FN00000000020220201000057000NNM   20211203145324    4P0P  00002850000000444600000729832AF    HBYHVTB 006400630015
BI00B32AF    JTB2025        202202047196-1460-02             TERMINAL FEMALE          CCN000057000000057000FN00000000020220201000057000NNM   20211203145324    4P0P  00002850000000444600000729832AF    HBYHVTB 006400630015
BI00B32AF    JTB2025        202202047196-1461-02             TERMINAL FEMALE          CCN000024000000024000FN00000000020220201000024000NNM   20211203145324    4P0P  00002400000000386400000671632AF    HBYHVTB 006400630015
BI00B32AF    JTB2021        202201077282-1024                HOUSING MALE             CCN000001000000001000FN00000000020220201000001000NNM   20211203145324    1N0N  00000100000000458000000580532AF    HBYHVTB 005400370024
BI00B32AF    JTB2023        202201217282-1024                HOUSING MALE             CCN000001000000001000FN00000000020220201000001000NNM   20211203145324    1N0N  00000100000000458000000580532AF    HBYHVTB 005400370024
BI00B32AF    JTB2021        202201077282-4576                HOUSING MALE ASS'Y       CCN000002400000002400FN00000000020220201000002400NNM   20211203145324    4N0N  00000240000000808800001028832AF    HBYHVTB 005500360039
BI00B32AF    JTB2023        202201217282-4576                HOUSING MALE ASS'Y       CCN000002400000002400FN00000000020220201000002400NNM   20211203145324    4N0N  00000240000000808800001028832AF    HBYHVTB 005500360039
BI00B32AF    JTB2024        202201287282-4576                HOUSING MALE ASS'Y       CCN000002400000002400FN00000000020220201000002400NNM   20211203145324    4N0N  00000240000000808800001028832AF    HBYHVTB 005500360039
BI00B32AF    JTB2025        202202047282-4576                HOUSING MALE ASS'Y       CCN000002400000002400FN00000000020220201000002400NNM   20211203145324    4N0N  00000240000000808800001028832AF    HBYHVTB 005500360039
BI00B32AF    JTB2023        202201217282-4577-90             HOUSING MALE ASS'Y       CCN000002400000002400FN00000000020220201000002400NNM   20211203145324    4N0N  00000240000000964800001174832AF    HBYHVTB 005500360039
BI00B32AF    JTB2024        202201287282-4577-90             HOUSING MALE ASS'Y       CCN000002400000002400FN00000000020220201000002400NNM   20211203145324    4N0N  00000240000000964800001174832AF    HBYHVTB 005500360039
BI00B32AF    JTB2021        202201077282-4578                HOUSING MALE ASS'Y       CCN000008400000008400FN00000000020220201000008400NNM   20211203145324    4N0N  00000120000000782600000992632AF    HBYHVTB 005500360039
BI00B32AF    JTB2023        202201217282-4578                HOUSING MALE ASS'Y       CCN000010800000010800FN00000000020220201000010800NNM   20211203145324    4N0N  00000120000000782600000992632AF    HBYHVTB 005500360039
BI00B32AF    JTB2024        202201287282-4578                HOUSING MALE ASS'Y       CCN000012000000012000FN00000000020220201000012000NNM   20211203145324    4N0N  00000120000000782600000992632AF    HBYHVTB 005500360039
BI00B32AF    JTB2025        202202047282-4578                HOUSING MALE ASS'Y       CCN000010800000010800FN00000000020220201000010800NNM   20211203145324    4N0N  00000120000000782600000992632AF    HBYHVTB 005500360039
BI00B32AF    JTB2021        202201077282-9391-30             HOUSING MALE ASS'Y       CCN000002400000002400FN00000000020220201000002400NNM   20211203145324    4N0N  00000120000001017600001237632AF    HBYHVTB 005500360039
BI00B32AF    JTB2023        202201217282-9391-30             HOUSING MALE ASS'Y       CCN000002400000002400FN00000000020220201000002400NNM   20211203145324    4N0N  00000120000001017600001237632AF    HBYHVTB 005500360039
BI00B32AF    JTB2024        202201287282-9391-30             HOUSING MALE ASS'Y       CCN000002400000002400FN00000000020220201000002400NNM   20211203145324    4N0N  00000120000001017600001237632AF    HBYHVTB 005500360039
BI00B32AF    JTB2025        202202047282-9391-30             HOUSING MALE ASS'Y       CCN000001200000001200FN00000000020220201000001200NNM   20211203145324    4N0N  00000120000001017600001237632AF    HBYHVTB 005500360039
BI00B32AF    JTB2023        202201217283-1028                CONNECTOR HOUSING        CCN000006000000006000FN00000000020220201000006000NNM   20211203145324    4N0N  00000600000000779000001019332AF    HBYHVTB 005600390040
BI00B32AF    JTB2024        202201287283-1028                CONNECTOR HOUSING        CCN000006000000006000FN00000000020220201000006000NNM   20211203145324    4N0N  00000600000000779000001019332AF    HBYHVTB 005600390040
BI00B32AF    JTB2025        202202047283-1028                CONNECTOR HOUSING        CCN000006000000006000FN00000000020220201000006000NNM   20211203145324    4N0N  00000600000000779000001019332AF    HBYHVTB 005600390040
BI00B32AF    JTB2024        202201287283-1156                CONNECTOR                CCN000002400000002400FN00000000020220201000002400NNM   20211203145324    4N0N  00000080000000877600001078032AF    HBYHVTB 005600390040
BI00B32AF    JTB2025        202202047283-1156                CONNECTOR                CCN000002400000002400FN00000000020220201000002400NNM   20211203145324    4N0N  00000080000000877600001078032AF    HBYHVTB 005600390040
BI00B32AF    JTB2023        202201217283-4576                HOUSING FEMALE ASS'Y     CCN000024000000024000FN00000000020220201000024000NNM   20211203145324    4N0N  00000480000000651300000871332AF    HBYHVTB 005500360039
BI00B32AF    JTB2024        202201287283-4576                HOUSING FEMALE ASS'Y     CCN000024000000024000FN00000000020220201000024000NNM   20211203145324    4N0N  00000480000000651300000871332AF    HBYHVTB 005500360039
BI00B32AF    JTB2025        202202047283-4576                HOUSING FEMALE ASS'Y     CCN000019200000019200FN00000000020220201000019200NNM   20211203145324    4N0N  00000480000000651300000871332AF    HBYHVTB 005500360039
BI00B32AF    JTB2023        202201217283-4577                CONNECTOR HOUSING        CCN000004800000004800FN00000000020220201000004800NNM   20211203145324    4N0N  00000480000000916800001136832AF    HBYHVTB 005500360039
BI00B32AF    JTB2024        202201287283-4577                CONNECTOR HOUSING        CCN000004800000004800FN00000000020220201000004800NNM   20211203145324    4N0N  00000480000000916800001136832AF    HBYHVTB 005500360039
BI00B32AF    JTB2021        202201077283-4855                CONNECTOR HOUSING        CCN000009600000009600FN00000000020220201000009600NNM   20211203145324    4N0N  00000240000001188400001400032AF    HBYHVTB 005500360039
BI00B32AF    JTB2023        202201217283-4855                CONNECTOR HOUSING        CCN000002400000002400FN00000000020220201000002400NNM   20211203145324    4N0N  00000240000001188400001400032AF    HBYHVTB 005500360039
BI00B32AF    JTB2024        202201287283-4855                CONNECTOR HOUSING        CCN000002400000002400FN00000000020220201000002400NNM   20211203145324    4N0N  00000240000001188400001400032AF    HBYHVTB 005500360039
BI00B32AF    JTB2024        202201287283-5830-30             CONNECTOR                CCN000006000000006000FN00000000020220201000006000NNM   20211203145324    1N0N  00000600000000954000001104032AF    HBYHVTB 005500360039
BI00B32AF    JTB2024        202201287283-5845                CONNECTOR HOUSING        CCN000030000000030000FN00000000020220201000030000NNM   20211203145324    1N0N  00000600000000444000000606332AF    HBYHVTB 005400370024
BI00B32AF    JTB2025        202202047283-5845                CONNECTOR HOUSING        CCN000018000000018000FN00000000020220201000018000NNM   20211203145324    1N0N  00000600000000444000000606332AF    HBYHVTB 005400370024
BI00B32AF    JTB2024        202201287283-5845-30             CONNECTOR HOUSING        CCN000006000000006000FN00000000020220201000006000NNM   20211203145324    1N0N  00000600000000444000000606332AF    HBYHVTB 005400370024
BI00B32AF    JTB2021        202201077283-5846                HOUSING                  CCN000027000000027000FN00000000020220201000027000NNM   20211203145324    1N0N  00000150000000885000001102032AF    HBYHVTB 005600390040
BI00B32AF    JTB2023        202201217283-5846                HOUSING                  CCN000009000000009000FN00000000020220201000009000NNM   20211203145324    1N0N  00000150000000885000001102032AF    HBYHVTB 005600390040
BI00B32AF    JTB2024        202201287283-5846                HOUSING                  CCN000009000000009000FN00000000020220201000009000NNM   20211203145324    1N0N  00000150000000885000001102032AF    HBYHVTB 005600390040
BI00B32AF    JTB2025        202202047283-5846                HOUSING                  CCN000010500000010500FN00000000020220201000010500NNM   20211203145324    1N0N  00000150000000885000001102032AF    HBYHVTB 005600390040
BI00B32AF    JTB2023        202201217286-1899                HOUSING SUB ASSEMBLY     CCN000007392000007392FN00000000020220201000007392NNM   20211203145324    4N0N  00000033600000814800001010832AF    HBYHVTB 005400370024
BI00B32AF    JTB2024        202201287286-1899                HOUSING SUB ASSEMBLY     CCN000008400000008400FN00000000020220201000008400NNM   20211203145324    4N0N  00000033600000814800001010832AF    HBYHVTB 005400370024
BI00B32AF    JTB2025        202202047286-1899                HOUSING SUB ASSEMBLY     CCN000009744000009744FN00000000020220201000009744NNM   20211203145324    4N0N  00000033600000814800001010832AF    HBYHVTB 005400370024
BI00B32AF    JTB2023        202201217286-1900                CONNECTOR HOUSING        CCN000004800000004800FN00000000020220201000004800NNM   20211203145324    4N0N  00000480000001161600001376632AF    HBYHVTB 005500360039
BI00B32AF    JTB2024        202201287286-1900                CONNECTOR HOUSING        CCN000009600000009600FN00000000020220201000009600NNM   20211203145324    4N0N  00000480000001161600001376632AF    HBYHVTB 005500360039
BI00B32AF    JTB2025        202202047286-1900                CONNECTOR HOUSING        CCN000009600000009600FN00000000020220201000009600NNM   20211203145324    4N0N  00000480000001161600001376632AF    HBYHVTB 005500360039
BI00B32AF    JTB2023        202201217286-4097                CONNECTOR MALE ASS'Y     CCN000006400000006400FN00000000020220201000006400NNM   20211203145324    1N0N  00000160000000768000000978032AF    HBYHVTB 005500360039
BI00B32AF    JTB2024        202201287286-4097                CONNECTOR MALE ASS'Y     CCN000006400000006400FN00000000020220201000006400NNM   20211203145324    1N0N  00000160000000768000000978032AF    HBYHVTB 005500360039
BI00B32AF    JTB2025        202202047286-4097                CONNECTOR MALE ASS'Y     CCN000004800000004800FN00000000020220201000004800NNM   20211203145324    1N0N  00000160000000768000000978032AF    HBYHVTB 005500360039
BI00B32AF    JTB2021        202201077286-4097-90             CONNECTOR MALE ASS'Y     CCN000001600000001600FN00000000020220201000001600NNM   20211203145324    1N0N  00000160000000768000000978032AF    HBYHVTB 005500360039
BI00B32AF    JTB2023        202201217286-4097-90             CONNECTOR MALE ASS'Y     CCN000003200000003200FN00000000020220201000003200NNM   20211203145324    1N0N  00000160000000768000000978032AF    HBYHVTB 005500360039
BI00B32AF    JTB2024        202201287286-4097-90             CONNECTOR MALE ASS'Y     CCN000001600000001600FN00000000020220201000001600NNM   20211203145324    1N0N  00000160000000768000000978032AF    HBYHVTB 005500360039
BI00B32AF    JTB2025        202202047286-4097-90             CONNECTOR MALE ASS'Y     CCN000001600000001600FN00000000020220201000001600NNM   20211203145324    1N0N  00000160000000768000000978032AF    HBYHVTB 005500360039
BI00B32AF    JTB2025        202202047287-1915                CONNECTOR ASS'Y          CCN000009600000009600FN00000000020220201000009600NNM   20211203145324    4N0N  00000240000000666500000923132AF    HBYHVTB 005500360039
BI00B32AF    JTB2021        202201077287-1915-30             CONNECTOR ASS'Y          CCN000004800000004800FN00000000020220201000004800NNM   20211203145324    4N0N  00000240000000666500000923132AF    HBYHVTB 005500360039
BI00B32AF    JTB2023        202201217287-1915-30             CONNECTOR ASS'Y          CCN000002400000002400FN00000000020220201000002400NNM   20211203145324    4N0N  00000240000000666500000923132AF    HBYHVTB 005500360039
BI00B32AF    JTB2024        202201287287-1915-30             CONNECTOR ASS'Y          CCN000004800000004800FN00000000020220201000004800NNM   20211203145324    4N0N  00000240000000666500000923132AF    HBYHVTB 005500360039
BI00B32AF    JTB2025        202202047287-1915-30             CONNECTOR ASS'Y          CCN000004800000004800FN00000000020220201000004800NNM   20211203145324    4N0N  00000240000000666500000923132AF    HBYHVTB 005500360039
BI00B32AF    JTB2021        202201077287-1915-40             CONNECTOR ASS'Y          CCN000002400000002400FN00000000020220201000002400NNM   20211203145324    4N0N  00000240000000666500000923132AF    HBYHVTB 005500360039
BI00B32AF    JTB2023        202201217287-1915-40             CONNECTOR ASS'Y          CCN000002400000002400FN00000000020220201000002400NNM   20211203145324    4N0N  00000240000000666500000923132AF    HBYHVTB 005500360039
BI00B32AF    JTB2024        202201287287-1915-40             CONNECTOR ASS'Y          CCN000002400000002400FN00000000020220201000002400NNM   20211203145324    4N0N  00000240000000666500000923132AF    HBYHVTB 005500360039
BI00B32AF    JTB2025        202202047287-1915-40             CONNECTOR ASS'Y          CCN000002400000002400FN00000000020220201000002400NNM   20211203145324    4N0N  00000240000000666500000923132AF    HBYHVTB 005500360039
BI00B32AF    JTB2021        202201077287-1917-40             CONNECTOR FEMALE         CCN000002400000002400FN00000000020220201000002400NNM   20211203145324    4N0N  00000240000001060800001312532AF    HBYHVTB 005500360039
BI00B32AF    JTB2023        202201217287-1917-40             CONNECTOR FEMALE         CCN000002400000002400FN00000000020220201000002400NNM   20211203145324    4N0N  00000240000001060800001312532AF    HBYHVTB 005500360039
BI00B32AF    JTB2024        202201287287-1917-40             CONNECTOR FEMALE         CCN000002400000002400FN00000000020220201000002400NNM   20211203145324    4N0N  00000240000001060800001312532AF    HBYHVTB 005500360039
BI00B32AF    JTB2021        202201077287-3885                HYBRID FEMALE ASS'Y      CCN000002400000002400FN00000000020220201000002400NNM   20211203145324    1N0N  00000240000001029600001249632AF    HBYHVTB 005500360039
BI00B32AF    JTB2023        202201217287-3885                HYBRID FEMALE ASS'Y      CCN000004800000004800FN00000000020220201000004800NNM   20211203145324    1N0N  00000240000001029600001249632AF    HBYHVTB 005500360039
BI00B32AF    JTB2024        202201287287-3885                HYBRID FEMALE ASS'Y      CCN000004800000004800FN00000000020220201000004800NNM   20211203145324    1N0N  00000240000001029600001249632AF    HBYHVTB 005500360039
BI00B32AF    JTB2025        202202047287-3885                HYBRID FEMALE ASS'Y      CCN000004800000004800FN00000000020220201000004800NNM   20211203145324    1N0N  00000240000001029600001249632AF    HBYHVTB 005500360039
BI00B32AF    JTB2023        202201217287-3885-30             HYBRID FEMALE ASS'Y      CCN000002400000002400FN00000000020220201000002400NNM   20211203145324    1N0N  00000240000001029600001249632AF    HBYHVTB 005500360039
BI00B32AF    JTB2023        202201217289-3342-30             HOUSING FEMALE ASS'Y     CCN000048000000048000FN00000000020220201000048000NNM   20211203145324    1N0N  00000240000000686400000901432AF    HBYHVTB 005500360039
BI00B32AF    JTB2024        202201287289-3342-30             HOUSING FEMALE ASS'Y     CCN000055200000055200FN00000000020220201000055200NNM   20211203145324    1N0N  00000240000000686400000901432AF    HBYHVTB 005500360039
BI00B32AF    JTB2025        202202047289-3342-30             HOUSING FEMALE ASS'Y     CCN000048000000048000FN00000000020220201000048000NNM   20211203145324    1N0N  00000240000000686400000901432AF    HBYHVTB 005500360039
BI00B32AF    JTB2024        202201287289-5011-30             HOUSING FEMALE ASS'Y     CCN000021600000021600FN00000000020220201000021600NNM   20211203145324    4N0N  00000240000001171700001368632AF    HBYHVTB 005500360039
